id,model,children,archival_object_id,date_1,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,location_1,location_2,location_3,photographer_1,photographer_2,repository_1,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
ws859k27g,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_15400_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b224_15400 (verso),open,
ws85b5941,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_85420_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5815842/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh95008818,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85114250,,,,,,PH037_b236_85420_print_copy2 (verso),open,
ws85b561g,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_26014_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85056412,http://id.loc.gov/authorities/subjects/sh86002435,http://id.loc.gov/authorities/subjects/sh85009151,http://id.loc.gov/authorities/subjects/sh89000982,,,,,,PH037_b236_26014_print_copy2 (verso),open,
df738m81r,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_Z01742,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033238,http://id.loc.gov/authorities/subjects/sh85146645,http://id.loc.gov/authorities/names/n82215451,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh2003012084,http://id.loc.gov/authorities/subjects/sh85107145,http://id.loc.gov/authorities/subjects/sh2003012017,,,PH037_b207_Z01742,open,
df71fn876,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b002_AG00083,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5791896/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85102835,http://id.loc.gov/authorities/subjects/sh85047218,http://id.loc.gov/authorities/subjects/sh85146366,http://id.loc.gov/authorities/subjects/sh85047270,http://id.loc.gov/authorities/subjects/sh85039613,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85059105,http://id.loc.gov/authorities/subjects/sh85020461,,PH037_b002_AG00083 Angelus Studio Photographs,open,
ws85b475m,Image,ws85b474b,248088,1904,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_00266_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5391959/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85008644,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85101228,http://id.loc.gov/authorities/subjects/sh85128377,,,,,,San Francisco store. (recto),open,
df7200255,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b083_S00047,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5719649/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85061891,http://id.loc.gov/authorities/subjects/sh94009739,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85055066,http://id.loc.gov/authorities/subjects/sh85063965,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85123771,,PH037_b083_S00047 Angelus Studio Photographs,open,
df71fp27z,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b004_AG00140,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85102839,http://id.loc.gov/authorities/subjects/sh85002338,http://id.loc.gov/authorities/subjects/sh85135709,http://id.loc.gov/authorities/subjects/sh2008112907,http://id.loc.gov/authorities/subjects/sh85034249,http://id.loc.gov/authorities/subjects/sh89000473,http://id.loc.gov/authorities/subjects/sh85074350,http://id.loc.gov/authorities/subjects/sh85047200,,PH037_b004_AG00140 Angelus Studio Photographs,open,
ws859w16t,Image,ws859w173,255115,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_Z00419_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85137225,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,PH037_b233_Z00419_print_copy1 (recto),open,
k3569b07p,Image,k3569b06d,254265,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_09437_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85085159,,,,,,,,"Tongue Point Naval Base, Astoria, OR. (recto)",open,
ws859x54f,Image,ws859x65z,255171,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_20782_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85085422,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85117790,,,PH037_b233_20782_print (recto),open,
ws859q37j,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_SH00003_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5718132/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077979,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85114245,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85114236,,,,PH037_b231_SH00003_print_copy2 (verso),open,
ws85bc11h,Image,,,1854,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_128r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85106831,,,,,,PH037_b239_128r (verso),open,
n870zs50q,Image,n870zs510,254046,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_45531_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048972,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85087168,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,,,,Boats at McCormick Dock (recto),open,
ws85b435n,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b235_Z01071_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,PH037_b235_Z01071_print (verso),open,
ws859h72w,Image,ws859h71m,248492,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_CT00140_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85099135,,,,,PH037_b224_CT00140 (recto),open,
ws85bb985,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_013r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/nr2001029100,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85001086,http://id.loc.gov/authorities/subjects/sh85134578,,,,PH037_b239_013r (verso),open,
ws85bc33j,Image,ws85bc328,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_022r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85079362,,,,,PH037_b239_022r (recto),open,
n870zx32m,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b226_B00499_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh99001030,http://id.loc.gov/authorities/subjects/sh2007007134,http://id.loc.gov/authorities/subjects/sh85011609,,,,,,,"Interior detail, three tellers' cages in newly completed US National Bank, Portland. (verso)",open,
ws85b618d,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_04440_postcard_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5750059/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,USS Portland' passing under St. John's Bridge. (verso),open,
jm214s83b,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_03969_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85115443,http://id.loc.gov/authorities/subjects/sh85049144,http://id.loc.gov/authorities/subjects/sh85100163,,,,,,,PH037_b217_03969_print (verso),open,
bv73cb42p,Image,bv73cb315,249259,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00032_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2018000303,,,,,,,,,Taking logs from cradle. (recto),open,
df738j072,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b205_07650,http://id.loc.gov/authorities/names/n80126183,,,,,,,"[""PH037""]",https://sws.geonames.org/5720196/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85096148,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh85131205,,,,,PH037_b205_07650,open,
df71fq74j,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b009_AM00176,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85099845,http://id.loc.gov/authorities/subjects/sh85051067,http://id.loc.gov/authorities/subjects/sh98004301,http://id.loc.gov/authorities/subjects/sh85053101,http://id.loc.gov/authorities/subjects/sh86000541,http://id.loc.gov/authorities/subjects/sh85074398,http://id.loc.gov/authorities/subjects/sh85098119,,,PH037_b009_AM00176 Angelus Studio Photographs,open,
df734w528,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b147_R00195,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5811696/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85111156,http://id.loc.gov/authorities/subjects/sh85128595,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85026296,http://id.loc.gov/authorities/subjects/sh85017769,,,,PH037_b147_R00195 Angelus Studio Photographs,open,
df673f381,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,ORU_PH037_0919,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5744337/,https://sws.geonames.org/5790647/,https://sws.geonames.org/5815135/,,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh94007041,http://id.loc.gov/authorities/subjects/sh85101206,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh2003004821,http://id.loc.gov/authorities/subjects/sh85092604,,,,,"View of Maryhill, Wa., and Columbia River, from Samuel Hill property.  Two steamboats moored at town",open,
df720058q,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b084_S00086,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5571120/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111042,http://id.loc.gov/authorities/subjects/sh87004780,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85087765,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85111063,,,PH037_b084_S00086 Angelus Studio Photographs,open,
n870zt41z,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_F00041_print_copy6_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85015159,http://id.loc.gov/authorities/subjects/sh85127732,http://id.loc.gov/authorities/subjects/sh85119621,,,,,,PH037_b213_F00041_print_copy6 (verso),open,
ws85b9954,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_075r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/subjects/sh85111077,,,,,,,PH037_b239_075r (recto),open,
